0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,12,9,0,0,1,1,1,1,1,1,1,1,1,1
12,12,10,0,0,1,1,1,1,1,1,0,1,1,1
11,12,9,0,0,1,1,1,1,1,1,1,1,1,1
11,12,11,1,0,0,1,1,1,1,1,1,0,0,0
9,13,10,0,0,0,1,0,1,1,1,1,0,0,0
9,13,8,0,0,1,1,1,1,1,0,1,1,1,1
9,13,8,0,0,1,1,1,1,1,0,1,1,1,1
9,14,7,0,0,1,1,1,1,1,0,1,1,1,1
10,15,7,0,0,1,1,1,1,1,1,1,1,1,1
8,14,8,0,0,0,1,1,1,1,1,1,0,0,0
8,13,9,0,0,0,1,1,1,1,1,1,0,0,0
7,13,8,0,0,0,1,0,1,1,1,1,0,0,0
8,13,9,0,0,0,1,1,1,1,1,1,0,0,0
10,13,9,0,0,1,1,1,1,1,1,1,1,1,1
10,12,10,0,0,1,1,1,1,1,1,1,1,1,1
8,12,10,0,0,0,1,1,1,1,1,1,0,0,0
9,12,11,0,0,0,1,1,1,1,1,1,0,0,0
9,11,12,0,0,0,1,1,1,1,1,1,0,0,0
10,10,12,0,0,0,1,1,1,0,1,1,0,0,0
10,9,13,0,0,0,1,1,1,0,1,1,0,0,0
11,9,12,0,0,1,1,1,1,1,1,0,1,1,1
10,8,12,0,0,1,1,1,1,1,1,0,1,1,1
9,9,12,0,0,0,1,1,1,0,1,1,0,0,0
9,9,10,0,0,0,1,1,1,1,1,1,0,0,0
9,9,8,0,0,0,1,0,1,1,1,1,0,0,0
8,8,8,0,0,0,1,0,1,1,1,1,0,0,0
8,8,8,0,0,0,1,0,1,1,1,1,0,0,0
8,8,8,0,0,0,1,0,1,1,1,1,0,0,0
6,7,7,0,0,0,1,1,0,1,1,1,0,0,0
6,6,6,1,0,0,1,1,1,0,1,1,0,0,0
4,7,5,0,0,0,1,1,1,1,1,1,0,0,0
4,6,6,0,0,0,1,1,1,0,1,1,0,0,0
6,8,6,0,0,0,1,1,0,1,1,1,0,0,0
5,8,5,0,0,0,1,1,0,1,1,1,0,0,0
5,7,4,1,0,0,1,1,1,0,1,1,0,0,0
5,6,3,1,0,0,1,1,1,0,1,1,0,0,0
4,4,2,1,0,0,1,1,1,0,1,1,0,0,0
4,6,2,0,0,1,1,0,1,1,1,0,1,1,1
4,6,2,0,0,0,1,1,1,0,1,1,0,0,0
5,7,2,0,0,0,1,1,1,0,1,1,0,0,0
6,7,1,0,0,0,1,1,1,0,1,1,0,0,0
5,8,3,0,0,0,1,1,1,1,1,1,0,0,0
7,8,1,0,0,1,1,1,0,1,1,1,1,1,1
7,7,2,1,0,0,1,1,1,1,1,1,0,0,0
6,7,1,0,0,0,1,1,1,1,1,1,0,0,0
7,6,1,1,0,0,1,1,1,1,1,1,0,0,0
6,8,2,0,0,0,1,1,1,1,1,1,0,0,0
6,8,2,0,0,0,1,1,1,1,1,1,0,0,0
7,7,0,0,0,0,1,1,1,0,1,1,0,0,0
5,6,1,0,0,0,1,1,1,1,1,1,0,0,0
4,7,3,0,0,0,1,1,1,1,1,1,0,0,0
5,8,3,0,0,0,1,1,1,1,1,1,0,0,0
6,7,3,0,0,1,1,1,0,1,1,1,1,1,1
6,7,3,0,0,1,1,1,0,1,1,1,1,1,1
6,7,3,0,0,1,1,1,0,1,1,1,1,1,1
6,6,2,0,0,1,1,0,1,1,1,0,1,1,1
5,7,2,0,0,0,1,1,1,0,1,1,0,0,0
6,8,2,0,0,0,1,1,0,1,1,1,0,0,0
